Name,Coef.,Std. Error,z,Pr(>|z|),n_subj,n_present,n_absent,beta_0,beta_1,tau_0,tau_1,rho,sigma
category: present,36.787730350620144,14.131231091060252,2.603292672348478,0.009233309465473672,2,150,150,650,30,80,15,0.35,175
(Intercept),686.4739603536514,10.095322986469219,67.99920728378218,0.0,2,150,150,650,30,80,15,0.35,175
category: present,47.75183440536887,14.27694268400404,3.344682083711821,0.0008237693689474185,2,150,150,650,30,80,15,0.35,175
(Intercept),662.392972000146,36.771210543006305,18.013901696965746,1.5155920021008802e-72,2,150,150,650,30,80,15,0.35,175
category: present,59.78934273432835,17.524775087199426,3.411703855646063,0.0006455820877487806,2,150,150,650,30,80,15,0.35,175
(Intercept),639.2501313855646,21.550157267472276,29.6633627054985,2.2808361963549648e-193,2,150,150,650,30,80,15,0.35,175
category: present,35.86713936398323,15.307432359394666,2.3431192457283934,0.019123270015936094,2,150,150,650,30,80,15,0.35,175
(Intercept),576.2653839703925,10.111675042223682,56.990101201241195,0.0,2,150,150,650,30,80,15,0.35,175
category: present,47.060683815193464,13.932652753870217,3.3777260258008606,0.0007308786010641106,2,150,150,650,30,80,15,0.35,175
(Intercept),669.5889925169887,54.872320524916546,12.202673153087087,3.0078460775736955e-34,2,150,150,650,30,80,15,0.35,175
category: present,34.208599611736744,22.50148712077083,1.5202817230759487,0.12844018554069653,2,150,150,650,30,80,15,0.35,175
(Intercept),632.4425214220854,47.48517715865709,13.318735640576293,1.8013224393625087e-40,2,150,150,650,30,80,15,0.35,175
category: present,21.30782926699496,14.595240933414123,1.459916240109003,0.14431309532807177,2,150,150,650,30,80,15,0.35,175
(Intercept),649.1275736229891,63.77886502927691,10.177784965678129,2.4916844697542858e-24,2,150,150,650,30,80,15,0.35,175
category: present,11.714134845220004,19.0485951977286,0.6149605639484022,0.5385807644588214,2,150,150,650,30,80,15,0.35,175
(Intercept),536.1041154380996,91.66647677207621,5.848420647507745,4.962622831374073e-9,2,150,150,650,30,80,15,0.35,175
category: present,31.7773117342346,17.346797213512748,1.8318835081256857,0.06696877811368217,2,150,150,650,30,80,15,0.35,175
(Intercept),536.6908637730074,17.856974172182845,30.054972281309073,1.8799506525728683e-198,2,150,150,650,30,80,15,0.35,175
category: present,1.4276663710232032,18.00095486447492,0.07931059111984766,0.9367855823443535,2,150,150,650,30,80,15,0.35,175
(Intercept),685.3075220416247,36.76314131543989,18.641157896749352,1.4898086275616206e-77,2,150,150,650,30,80,15,0.35,175
category: present,52.31209158958732,17.053072652400775,3.0676050384516884,0.002157816100362571,2,150,150,650,30,80,15,0.35,175
(Intercept),638.9611797318979,80.80885792249941,7.907068558557038,2.6352051500344166e-15,2,150,150,650,30,80,15,0.35,175
category: present,30.17960926476373,16.135446106089116,1.870391996994412,0.061429402508049485,2,150,150,650,30,80,15,0.35,175
(Intercept),568.4468728604663,51.224453408165665,11.097177910928192,1.2946752284003512e-28,2,150,150,650,30,80,15,0.35,175
category: present,-1.98783378445506,19.46890081949318,-0.10210303102806643,0.9186748951778899,2,150,150,650,30,80,15,0.35,175
(Intercept),628.7160135763052,12.875820094160899,48.8292014783139,0.0,2,150,150,650,30,80,15,0.35,175
category: present,49.530334380369226,16.594805814711574,2.984689000485908,0.002838667738475123,2,150,150,650,30,80,15,0.35,175
(Intercept),563.4090236589175,30.742218508887436,18.32688241078107,5.050345955852961e-75,2,150,150,650,30,80,15,0.35,175
category: present,33.61282728765511,16.010622505034092,2.099407894795252,0.03578095935052667,2,150,150,650,30,80,15,0.35,175
(Intercept),680.9658684623912,15.892464029382348,42.84835046367927,0.0,2,150,150,650,30,80,15,0.35,175
category: present,39.539273606082325,18.780897171471892,2.1052920552774403,0.035265893257757024,2,150,150,650,30,80,15,0.35,175
(Intercept),616.4620715229433,18.372943421244834,33.552711581864536,8.219384937851772e-247,2,150,150,650,30,80,15,0.35,175
category: present,6.349422869631351,18.223373770267838,0.3484219195454734,0.7275233431980053,2,150,150,650,30,80,15,0.35,175
(Intercept),737.7820767946513,51.27731666151593,14.38807887832327,6.148004581576522e-47,2,150,150,650,30,80,15,0.35,175
category: present,48.47643262148158,14.89021926931983,3.2555889033389587,0.001131574634648433,2,150,150,650,30,80,15,0.35,175
(Intercept),649.9760590387268,32.315595065309196,20.11338667058854,5.634243789329858e-90,2,150,150,650,30,80,15,0.35,175
category: present,12.629815365479649,16.9954771891383,0.7431280231161314,0.45740417504554004,2,150,150,650,30,80,15,0.35,175
(Intercept),682.5580706951322,47.09061607793821,14.494566594020593,1.311274186686115e-47,2,150,150,650,30,80,15,0.35,175
category: present,48.52378432777693,26.076422653809157,1.860829799086292,0.06276821590026871,2,150,150,650,30,80,15,0.35,175
(Intercept),707.1729948742271,59.994847483438676,11.787228812764951,4.542425656219201e-32,2,150,150,650,30,80,15,0.35,175
category: present,14.562398504888067,30.237111187000853,0.48160680479121115,0.6300852912724351,2,150,150,650,30,80,15,0.35,175
(Intercept),609.6536906245142,28.931960456222818,21.071979949197914,1.4379155216048675e-98,2,150,150,650,30,80,15,0.35,175
category: present,55.68453577930802,14.703977734057624,3.7870389078684794,0.00015245323543047832,2,150,150,650,30,80,15,0.35,175
(Intercept),617.487988881234,29.273434856046805,21.093800297701787,9.06765077211441e-99,2,150,150,650,30,80,15,0.35,175
category: present,10.44163268515254,17.07694582768603,0.6114461444401857,0.5409042617740106,2,150,150,650,30,80,15,0.35,175
(Intercept),662.030170188658,36.042773294586354,18.367903179306552,2.374079780901061e-75,2,150,150,650,30,80,15,0.35,175
category: present,-3.7794098029868097,16.529257242418833,-0.22864970564362422,0.819141188258516,2,150,150,650,30,80,15,0.35,175
(Intercept),662.1062165157995,17.966049958757463,36.853187987104484,2.6001569055342756e-297,2,150,150,650,30,80,15,0.35,175
category: present,48.7395501447205,20.400966853286537,2.3890804046313474,0.016890605354179383,2,150,150,650,30,80,15,0.35,175
(Intercept),648.0496308158068,15.748673130910035,41.14947497029925,0.0,2,150,150,650,30,80,15,0.35,175
category: present,19.491959780052078,16.206753791467033,1.2027059848539643,0.22909011710905325,2,150,150,650,30,80,15,0.35,175
(Intercept),532.1537730246607,44.069068074954565,12.075448750573775,1.4238535129438411e-33,2,150,150,650,30,80,15,0.35,175
category: present,9.928357833582918,20.021425158422662,0.49588666915682733,0.6199743720326794,2,150,150,650,30,80,15,0.35,175
(Intercept),519.9256555645027,81.36242492972814,6.390242867190315,1.6562248922919032e-10,2,150,150,650,30,80,15,0.35,175
category: present,39.58425655886837,17.809846156455084,2.222605193280755,0.026242433725498053,2,150,150,650,30,80,15,0.35,175
(Intercept),659.4355317989115,9.85074919522344,66.94267803698294,0.0,2,150,150,650,30,80,15,0.35,175
category: present,17.195415444009452,23.4599329566147,0.7329695048920026,0.4635770290231881,2,150,150,650,30,80,15,0.35,175
(Intercept),694.0689467137946,24.310950536412655,28.549642502633795,2.8378003718403763e-179,2,150,150,650,30,80,15,0.35,175
category: present,30.321957510170396,34.395176157518996,0.8815758748059742,0.3780062061543839,2,150,150,650,30,80,15,0.35,175
(Intercept),754.8085231965806,47.17225328267055,16.001112320701267,1.2551243768623391e-57,2,150,150,650,30,80,15,0.35,175
category: present,34.031339644405485,23.02096247205004,1.4782761444367603,0.13933388017947843,2,150,150,650,30,80,15,0.35,175
(Intercept),615.2744487103383,22.812365632194528,26.971093600306702,3.227612990116593e-160,2,150,150,650,30,80,15,0.35,175
category: present,25.041874350350685,24.5724220676762,1.0191048436894639,0.3081531948895705,2,150,150,650,30,80,15,0.35,175
(Intercept),552.7745913538126,59.341279402338486,9.315178184918427,1.2174801166159952e-20,2,150,150,650,30,80,15,0.35,175
category: present,27.48840155887817,16.151874314667072,1.701870694592807,0.08877961043995819,2,150,150,650,30,80,15,0.35,175
(Intercept),550.7035885439071,10.213439389458047,53.919504247738914,0.0,2,150,150,650,30,80,15,0.35,175
category: present,39.48062235910216,19.377244630773518,2.037473495917058,0.04160261531444911,2,150,150,650,30,80,15,0.35,175
(Intercept),644.7162770758555,10.24061159555809,62.956813766426215,0.0,2,150,150,650,30,80,15,0.35,175
category: present,36.43937632807068,14.48241180543637,2.5161124277927356,0.01186573250747592,2,150,150,650,30,80,15,0.35,175
(Intercept),578.6020992844253,73.7066100136653,7.850070694842047,4.158028197823829e-15,2,150,150,650,30,80,15,0.35,175
category: present,10.436526220772812,14.095606309310167,0.7404098831761123,0.45905132372458424,2,150,150,650,30,80,15,0.35,175
(Intercept),714.0212463853196,54.279270663943485,13.154584386477913,1.6016175038297617e-39,2,150,150,650,30,80,15,0.35,175
category: present,6.0556623939354735,15.742150640356936,0.38467821406886044,0.7004758380970546,2,150,150,650,30,80,15,0.35,175
(Intercept),613.6620969144841,12.599029809111856,48.707091435776434,0.0,2,150,150,650,30,80,15,0.35,175
category: present,-14.776358601431015,15.368130611297405,-0.9614935593121934,0.3363040623513638,2,150,150,650,30,80,15,0.35,175
(Intercept),664.089996295475,9.918789817768674,66.95272392059502,0.0,2,150,150,650,30,80,15,0.35,175
category: present,25.591717082170227,14.629920895202632,1.7492724168154683,0.08024394153144332,2,150,150,650,30,80,15,0.35,175
(Intercept),661.3751170156439,103.61147425520252,6.383222724798118,1.7339942023038313e-10,2,150,150,650,30,80,15,0.35,175
category: present,30.04001282684791,19.180395464411905,1.5661831833752013,0.1173057384674974,2,150,150,650,30,80,15,0.35,175
(Intercept),682.630426415466,37.3785598881398,18.262619760052992,1.6421934232712982e-74,2,150,150,650,30,80,15,0.35,175
category: present,16.655652422154517,29.712886698548807,0.5605531563167838,0.5751021928848221,2,150,150,650,30,80,15,0.35,175
(Intercept),616.803641991242,9.896491264368626,62.32548743937003,0.0,2,150,150,650,30,80,15,0.35,175
category: present,8.812929641545683,17.033571911520077,0.5173858828508751,0.6048868124457975,2,150,150,650,30,80,15,0.35,175
(Intercept),660.708345287407,58.385159425601,11.31637477378706,1.088820086799255e-29,2,150,150,650,30,80,15,0.35,175
category: present,25.616905353038252,15.162197128446756,1.6895246207409318,0.0911189376960305,2,150,150,650,30,80,15,0.35,175
(Intercept),685.5498714045838,37.88998096546765,18.093170118754703,3.6072716342329735e-73,2,150,150,650,30,80,15,0.35,175
category: present,13.342036086193819,16.429827580199298,0.8120618442930718,0.41675614573777225,2,150,150,650,30,80,15,0.35,175
(Intercept),660.6551811635497,9.12650407221659,72.38863599203914,0.0,2,150,150,650,30,80,15,0.35,175
category: present,52.71233617653745,12.906825835982014,4.084066589756291,4.425434011526852e-5,2,150,150,650,30,80,15,0.35,175
(Intercept),745.3849033716918,16.394952011360584,45.464293085773654,0.0,2,150,150,650,30,80,15,0.35,175
category: present,29.889682247021415,14.66886680535847,2.0376272171278322,0.04158722799796824,2,150,150,650,30,80,15,0.35,175
(Intercept),662.4452720412401,10.172211341790613,65.12303468565469,0.0,2,150,150,650,30,80,15,0.35,175
category: present,11.44550980271661,14.385679251677452,0.7956183091863388,0.426253921336795,2,150,150,650,30,80,15,0.35,175
(Intercept),760.1729752603997,33.443276844268304,22.73021805848198,2.2521409637510944e-114,2,150,150,650,30,80,15,0.35,175
category: present,41.92264071141923,14.640647033860184,2.8634418010667537,0.004190657915537915,2,150,150,650,30,80,15,0.35,175
(Intercept),678.8834952856921,53.266689671737694,12.74499127821519,3.3242798709578945e-37,2,150,150,650,30,80,15,0.35,175
category: present,-5.127880593155699,17.669067711049628,-0.2902179490742966,0.7716495054796302,2,150,150,650,30,80,15,0.35,175
(Intercept),695.6349615537539,17.871274884039263,38.92475305021589,0.0,2,150,150,650,30,80,15,0.35,175
category: present,48.914624512604306,14.414107808731941,3.3935242584332728,0.0006899944698126692,2,150,150,650,30,80,15,0.35,175
(Intercept),715.0683420147618,41.8406013832068,17.090297901448487,1.7527617128461863e-65,2,150,150,650,30,80,15,0.35,175
category: present,47.52497931790493,13.911349420524953,3.416273855344764,0.0006348436847133116,2,150,150,650,30,80,15,0.35,175
(Intercept),609.9812640374663,29.05855721794688,20.991450451667134,7.851305373099769e-98,2,150,150,650,30,80,15,0.35,175
category: present,32.00661539765419,14.32462773574783,2.2343767662303757,0.02545829311434871,2,150,150,650,30,80,15,0.35,175
(Intercept),742.8032033216896,10.341848054728505,71.82499678885388,0.0,2,150,150,650,30,80,15,0.35,175
category: present,50.25192255306793,13.810491156446894,3.6386774361467777,0.0002740417861259584,2,150,150,650,30,80,15,0.35,175
(Intercept),636.335857464316,45.5843661093051,13.959519716441141,2.7528266124024773e-44,2,150,150,650,30,80,15,0.35,175
category: present,39.406434498058495,15.076176346696068,2.6138215414742336,0.008953578984260224,2,150,150,650,30,80,15,0.35,175
(Intercept),585.0200042664851,26.793255210348473,21.834599777951965,1.0889208643973807e-105,2,150,150,650,30,80,15,0.35,175
category: present,25.991905684484678,13.999649552480827,1.8566111663758573,0.06336649412440652,2,150,150,650,30,80,15,0.35,175
(Intercept),601.5660701869526,54.887391034260865,10.96000481807294,5.9496201171542615e-28,2,150,150,650,30,80,15,0.35,175
category: present,21.61782584666578,14.755582212859707,1.4650608518737762,0.14290431623561795,2,150,150,650,30,80,15,0.35,175
(Intercept),754.4260196990914,10.022190697611016,75.27556025040748,0.0,2,150,150,650,30,80,15,0.35,175
category: present,16.467949120780833,14.55217471922623,1.1316486668500136,0.2577821709341288,2,150,150,650,30,80,15,0.35,175
(Intercept),633.128755113208,76.48702152102493,8.27759719914276,1.2568553339921655e-16,2,150,150,650,30,80,15,0.35,175
category: present,52.180378386662355,17.576604421619063,2.968740556195312,0.0029902294812861386,2,150,150,650,30,80,15,0.35,175
(Intercept),519.0690774291261,46.421470650156024,11.181659481255178,5.0143455584079014e-29,2,150,150,650,30,80,15,0.35,175
category: present,-5.387451312709448,14.951892382737617,-0.36031902683632294,0.718608572232671,2,150,150,650,30,80,15,0.35,175
(Intercept),639.7780409190837,44.98203978930458,14.222966408722183,6.599504061280358e-46,2,150,150,650,30,80,15,0.35,175
category: present,25.837526040935902,23.519216156742374,1.0985708821562459,0.27195528423422044,2,150,150,650,30,80,15,0.35,175
(Intercept),639.0838528658757,33.30244621990549,19.190297572911728,4.460780550373273e-82,2,150,150,650,30,80,15,0.35,175
category: present,42.81936468702615,19.465025024374636,2.1998104103851177,0.027820349061332933,2,150,150,650,30,80,15,0.35,175
(Intercept),747.1528659228347,21.718654123754007,34.40143489856781,2.3999423437702413e-259,2,150,150,650,30,80,15,0.35,175
category: present,23.13979038236941,22.353225209408805,1.035187994823652,0.30058112420958394,2,150,150,650,30,80,15,0.35,175
(Intercept),607.3803787038294,10.803622034407676,56.22006922950724,0.0,2,150,150,650,30,80,15,0.35,175
category: present,36.90560836193723,16.307243446253583,2.2631420499468846,0.02362693413662517,2,150,150,650,30,80,15,0.35,175
(Intercept),640.6570211559983,61.422141265258915,10.430392167365898,1.8014325057167124e-25,2,150,150,650,30,80,15,0.35,175
category: present,42.71430725998714,14.983379253040884,2.8507792894128507,0.004361223048731455,2,150,150,650,30,80,15,0.35,175
(Intercept),690.6467644785708,84.2752551230584,8.195131103075168,2.5032017791469043e-16,2,150,150,650,30,80,15,0.35,175
category: present,41.37141945371982,16.39891524352547,2.522814395912794,0.011641982984482272,2,150,150,650,30,80,15,0.35,175
(Intercept),703.2026925848821,12.459080377283744,56.440978891749495,0.0,2,150,150,650,30,80,15,0.35,175
category: present,50.58760967663937,18.679398556989675,2.7082033461783976,0.006764855962510546,2,150,150,650,30,80,15,0.35,175
(Intercept),616.5499105630545,36.06505654814203,17.095492689441446,1.6033526272998839e-65,2,150,150,650,30,80,15,0.35,175
category: present,46.090779487952055,15.170406175271504,3.03820339122378,0.0023799326426862063,2,150,150,650,30,80,15,0.35,175
(Intercept),684.9449592604352,37.46054524682525,18.284436458342363,1.1009549081349557e-74,2,150,150,650,30,80,15,0.35,175
category: present,32.18701265419915,14.176993060172038,2.2703695006117584,0.02318517339387237,2,150,150,650,30,80,15,0.35,175
(Intercept),711.4588508956394,10.42677295339542,68.23384896512559,0.0,2,150,150,650,30,80,15,0.35,175
